time,latitude,longitude,adjusted_temp,adjusted_temp_unc
2019-05-05 12:00:00,5.5,-75.5,18.506994247436523,1.8506994247436523
2019-05-05 13:00:00,5.5,-75.5,20.556982040405273,2.0556981563568115
2019-05-05 14:00:00,5.5,-75.5,24.517004013061523,2.451700448989868
2019-05-05 15:00:00,5.5,-75.5,25.386999130249023,2.5386998653411865
2019-05-05 16:00:00,5.5,-75.5,25.787023544311523,2.578702449798584
2019-05-05 17:00:00,5.5,-75.5,28.626989364624023,2.862699031829834
2019-05-05 18:00:00,5.5,-75.5,29.60700035095215,2.960700035095215
2019-05-05 19:00:00,5.5,-75.5,29.967016220092773,2.996701717376709
2019-05-05 20:00:00,5.5,-75.5,29.847021102905273,2.9847021102905273
2019-05-05 21:00:00,5.5,-75.5,28.407018661499023,2.8407018184661865
2019-05-05 22:00:00,5.5,-75.5,24.837011337280273,2.483701229095459
2019-05-05 23:00:00,5.5,-75.5,24.787023544311523,2.4787023067474365
2019-05-06 00:00:00,5.5,-75.5,22.348059094240828,2.0978996032663915
2019-05-06 01:00:00,5.5,-75.5,21.392868243309103,3.688273980911095
2019-05-06 02:00:00,5.5,-75.5,20.0373791218542,3.3592741964771413
2019-05-06 03:00:00,5.5,-75.5,19.636774403935796,3.900473866688955
2019-05-06 04:00:00,5.5,-75.5,19.42825745715314,4.097476021973016
2019-05-06 05:00:00,5.5,-75.5,18.909482950989787,3.255081186643473
2019-05-06 06:00:00,5.5,-75.5,18.699346634807025,2.915344053383997
2019-05-06 07:00:00,5.5,-75.5,18.229613981660634,2.034741000301775
2019-05-06 08:00:00,5.5,-75.5,18.13669506272076,1.8006569631815204
2019-05-06 09:00:00,5.5,-75.5,17.619063005805266,0.4758746902937645
2019-05-06 10:00:00,5.5,-75.5,18.093180852863256,0.7076316719590352
2019-05-06 11:00:00,5.5,-75.5,18.322020176656736,0.2700665068779209
2019-05-06 12:00:00,5.5,-75.5,19.242663385375593,0.6313114204093928
2019-05-06 13:00:00,5.5,-75.5,20.588856961748654,0.7037034559680109
2019-05-06 14:00:00,5.5,-75.5,23.68725614469077,2.499461557054005
2019-05-06 15:00:00,5.5,-75.5,25.018861807868706,2.516303941635634
2019-05-06 16:00:00,5.5,-75.5,25.659564146484794,2.0148675261222095
2019-05-06 17:00:00,5.5,-75.5,26.755901414164075,3.3422125220136465
2019-05-06 18:00:00,5.5,-75.5,26.864354491484665,3.665284394716217
2019-05-06 19:00:00,5.5,-75.5,26.36825721908617,3.6175009121694544
2019-05-06 20:00:00,5.5,-75.5,25.51590315440501,3.562199275906778
2019-05-06 21:00:00,5.5,-75.5,24.797416965974897,4.379176535579504
2019-05-06 22:00:00,5.5,-75.5,22.630193343214952,2.6336066912556433
2019-05-06 23:00:00,5.5,-75.5,21.81695631342292,3.5401100477147054
2019-05-07 00:00:00,5.5,-75.5,22.200957938985926,0.9320799411199445
2019-05-07 01:00:00,5.5,-75.5,21.062985302888944,1.5080130062826598
2019-05-07 02:00:00,5.5,-75.5,20.068073136395,1.8378641947392964
2019-05-07 03:00:00,5.5,-75.5,19.371633651411646,2.3907163092372556
2019-05-07 04:00:00,5.5,-75.5,18.899200748146495,3.055613854048808
2019-05-07 05:00:00,5.5,-75.5,18.020067809294865,2.473852876283317
2019-05-07 06:00:00,5.5,-75.5,17.528420412109238,2.277154994873321
2019-05-07 07:00:00,5.5,-75.5,17.27383808777535,2.3262976708848484
2019-05-07 08:00:00,5.5,-75.5,16.739535428407095,1.674932286496361
2019-05-07 09:00:00,5.5,-75.5,16.079635279214926,0.574688639568194
2019-05-07 10:00:00,5.5,-75.5,17.048192201392524,2.317628506150495
2019-05-07 11:00:00,5.5,-75.5,17.313119190930088,1.8877501130128742
2019-05-07 12:00:00,5.5,-75.5,18.289982688005978,1.834047532923588
2019-05-07 13:00:00,5.5,-75.5,19.30666945143313,0.9006495920067898
2019-05-07 14:00:00,5.5,-75.5,22.42459171662768,3.644785530367688
2019-05-07 15:00:00,5.5,-75.5,23.875663938322525,2.9826313213529936
2019-05-07 16:00:00,5.5,-75.5,25.223775739429286,2.266449223045729
2019-05-07 17:00:00,5.5,-75.5,26.741658363501777,2.5306717678694888
2019-05-07 18:00:00,5.5,-75.5,27.29304703001344,1.8279188489086629
2019-05-07 19:00:00,5.5,-75.5,27.17999593871327,1.2739917346340128
2019-05-07 20:00:00,5.5,-75.5,25.993013444049303,0.3280104348994435
2019-05-07 21:00:00,5.5,-75.5,25.1294398177887,1.4351625702331425
2019-05-07 22:00:00,5.5,-75.5,22.521649511386126,0.11070412053829415
2019-05-07 23:00:00,5.5,-75.5,21.167605250064863,1.5387633463058208
2019-05-08 00:00:00,5.5,-75.5,20.653666777217133,2.606679354501285
2019-05-08 01:00:00,5.5,-75.5,19.813252525918987,3.547517622722573
2019-05-08 02:00:00,5.5,-75.5,18.961496305717784,3.391044711562479
2019-05-08 03:00:00,5.5,-75.5,18.814454085436193,3.8451022966569113
2019-05-08 04:00:00,5.5,-75.5,18.572474078346797,3.6490696350544525
2019-05-08 05:00:00,5.5,-75.5,17.929387329794203,2.5552382493471413
2019-05-08 06:00:00,5.5,-75.5,17.31048834627067,1.6129825054567064
2019-05-08 07:00:00,5.5,-75.5,16.99922312563475,1.3155910717285444
2019-05-08 08:00:00,5.5,-75.5,16.607530863540823,0.6789316506038965
2019-05-08 09:00:00,5.5,-75.5,16.288569101183683,0.1631252934318148
2019-05-08 10:00:00,5.5,-75.5,17.814421340887,2.1651751099740473
2019-05-08 11:00:00,5.5,-75.5,17.909656633025346,0.754733822572355
2019-05-08 12:00:00,5.5,-75.5,18.774218081546834,0.21444034400187206
2019-05-08 13:00:00,5.5,-75.5,20.384846941237402,0.6756882977580076
2019-05-08 14:00:00,5.5,-75.5,22.448877113434392,0.8037486421519873
2019-05-08 15:00:00,5.5,-75.5,23.747455423334756,2.480922351796462
2019-05-08 16:00:00,5.5,-75.5,25.345354954788704,2.8366945592356068
2019-05-08 17:00:00,5.5,-75.5,26.16504280669318,3.656062938825812
2019-05-08 18:00:00,5.5,-75.5,26.299986438521568,4.625962409513839
2019-05-08 19:00:00,5.5,-75.5,26.45644415874989,4.458897381220478
2019-05-08 20:00:00,5.5,-75.5,25.879631112717192,4.725254199311333
2019-05-08 21:00:00,5.5,-75.5,25.15271169662369,4.211417808530587
2019-05-08 22:00:00,5.5,-75.5,23.369938878179312,4.765867288829323
2019-05-08 23:00:00,5.5,-75.5,22.153210899964698,3.6524186566188526
2019-05-09 00:00:00,5.5,-75.5,21.27561727718221,2.3571923485538733
2019-05-09 01:00:00,5.5,-75.5,20.43928563867767,1.2045486027947945
2019-05-09 02:00:00,5.5,-75.5,19.53788935545248,1.1217877746256661
2019-05-09 03:00:00,5.5,-75.5,19.04582839097948,0.7776194589609133
2019-05-09 04:00:00,5.5,-75.5,18.57083613640269,0.6076642466823294
2019-05-09 05:00:00,5.5,-75.5,18.00457183135724,0.5951307537789354
2019-05-09 06:00:00,5.5,-75.5,17.391335912881246,0.548712627764445
2019-05-09 07:00:00,5.5,-75.5,16.88371636039483,0.25344422591660987
2019-05-09 08:00:00,5.5,-75.5,16.550568492373856,0.13282221325033916
2019-05-09 09:00:00,5.5,-75.5,16.36676667603014,0.16046002562526596
2019-05-09 10:00:00,5.5,-75.5,17.173169824449694,1.1876683772236625
2019-05-09 11:00:00,5.5,-75.5,17.55651965283932,0.24097604466315303
2019-05-09 12:00:00,5.5,-75.5,18.60794641414182,0.4218750365355959
2019-05-09 13:00:00,5.5,-75.5,19.655648697762647,1.9572820451834971
2019-05-09 14:00:00,5.5,-75.5,22.521718958348693,0.5094298905743351
2019-05-09 15:00:00,5.5,-75.5,24.183526270753696,1.5930542810093407
2019-05-09 16:00:00,5.5,-75.5,25.43567843819472,2.797309787766398
2019-05-09 17:00:00,5.5,-75.5,26.581922278302756,3.0098414132949607
2019-05-09 18:00:00,5.5,-75.5,26.722508671948788,3.870970255274525
2019-05-09 19:00:00,5.5,-75.5,26.327964792704577,4.421970387411104
2019-05-09 20:00:00,5.5,-75.5,25.72830651351229,3.962644063401534
2019-05-09 21:00:00,5.5,-75.5,24.63691296412985,3.1798203435429
2019-05-09 22:00:00,5.5,-75.5,22.288427501236303,4.2428591833808085
2019-05-09 23:00:00,5.5,-75.5,21.162519116278535,2.831069268934023
2019-05-10 00:00:00,5.5,-75.5,20.57812037513436,1.7222083100831718
2019-05-10 01:00:00,5.5,-75.5,19.56650541211652,0.43896861842248924
2019-05-10 02:00:00,5.5,-75.5,18.78529913216909,0.3634341758473667
2019-05-10 03:00:00,5.5,-75.5,18.112295676270787,0.6094044665502238
2019-05-10 04:00:00,5.5,-75.5,17.75737385840624,1.0392798405605674
2019-05-10 05:00:00,5.5,-75.5,17.47813022641307,1.4777719873594037
2019-05-10 06:00:00,5.5,-75.5,17.19945231587026,1.8550740975075293
2019-05-10 07:00:00,5.5,-75.5,16.71241801827398,1.7491866380125902
2019-05-10 08:00:00,5.5,-75.5,16.391893245689875,1.7702410659932948
2019-05-10 09:00:00,5.5,-75.5,16.30284500839034,1.7083473062173677
2019-05-10 10:00:00,5.5,-75.5,16.97845554386916,2.3770847313534773
2019-05-10 11:00:00,5.5,-75.5,17.522116168400682,1.7497854549466823
2019-05-10 12:00:00,5.5,-75.5,18.05587864378637,0.08228491823780004
2019-05-10 13:00:00,5.5,-75.5,19.102934803276547,1.2518786702738005
2019-05-10 14:00:00,5.5,-75.5,21.083486227005654,1.0129693107007611
2019-05-10 15:00:00,5.5,-75.5,22.47927066024227,1.7445406185802455
2019-05-10 16:00:00,5.5,-75.5,23.981052898616404,1.8281221851722584
2019-05-10 17:00:00,5.5,-75.5,25.334059981945316,1.3540826408925888
2019-05-10 18:00:00,5.5,-75.5,26.41780551510361,0.40157859002166774
2019-05-10 19:00:00,5.5,-75.5,26.565451649734996,0.2969074803781915
2019-05-10 20:00:00,5.5,-75.5,26.027578958559864,0.5011303597466821
2019-05-10 21:00:00,5.5,-75.5,24.87594475053144,0.8978741507210799
2019-05-10 22:00:00,5.5,-75.5,23.101534038996004,1.6890795831189607
2019-05-10 23:00:00,5.5,-75.5,21.72534587816797,1.0166593161503954
2019-05-11 00:00:00,5.5,-75.5,21.616979598999023,2.16169810295105
2019-05-11 01:00:00,5.5,-75.5,20.696996688842773,2.069699764251709
2019-05-11 02:00:00,5.5,-75.5,20.446996688842773,2.0446996688842773
2019-05-11 03:00:00,5.5,-75.5,20.267004013061523,2.026700496673584
2019-05-11 04:00:00,5.5,-75.5,19.787023544311523,1.978702425956726
2019-05-11 05:00:00,5.5,-75.5,19.256994247436523,1.9256994724273682
2019-05-11 06:00:00,5.5,-75.5,18.866979598999023,1.8866980075836182
